,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name,stock_balance
741,352,2020-12-18,0,empty,0.0,,,,,,,,
742,2471,2020-12-19,1,stockin,,5796f8d31a75b3ea5d9a6b8853a49276,111.0,Культиватор KUHN 	PERFORMER 4000,KUHN,TL,Прицепное оборудование,TL-	PERFORMER 4000,1.0
743,2342,2020-12-19,-1,stockout,,700d5c7bf7396b51cc68ce7276db2ddb,23.0,Пресс-подборщик John Deere L633,John Deere,TL,Прицепное оборудование,TL-L633,0.0
744,2353,2020-12-19,-1,stockout,,9c826173b4c9524a6ab006ebfb492aeb,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T,0.0
745,2473,2020-12-19,1,stockin,,4b36644b6df066694e0d19cb21d1cfce,91.0,погрузчик JCB JCB 155,JCB,LDR,Погрузчики,LDR-JCB 155,1.0
746,2361,2020-12-19,-1,stockout,,76baef32c65a2d2a88073317807f5c3d,100.0,Борона KUHN TDH 8210-25,KUHN,TL,Прицепное оборудование,TL-TDH 8210-25,0.0
747,2350,2020-12-19,-2,stockout,,a3776d6e0b676f9f08a4300455937984,13.0,Прицепные опрыскиватели John Deere M952,John Deere,SPR,Опрыскиватели,SPR-M952,1.0
748,353,2020-12-19,0,empty,0.0,,,,,,,,
749,2348,2020-12-20,-1,stockout,,a852f4463d02655b958d8e6a014bae1e,79.0,Разбрасыватель удобрений John Deere DN218,John Deere,TL,Прицепное оборудование,TL-DN218,0.0
750,354,2020-12-20,0,empty,0.0,,,,,,,,
751,2344,2020-12-20,-1,stockout,,b04838a224adf918276df75ffab64fda,175.0,Трактор John Deere 6135B [135hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6135B [135hp],0.0
752,2477,2020-12-20,1,stockin,,6313921acf1ea726da1e8b83e274ec5a,165.0,Трактор John Deere 9570R [570hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9570R [570hp],1.0
753,2475,2020-12-20,3,stockin,,4cc6f56b629cd8231df8e54cd917d636,73.0,Почвообрабатывающая техника John Deere 2230LL,John Deere,TL,Прицепное оборудование,TL-2230LL,3.0
754,2365,2020-12-20,-1,stockout,,cdb02f70273ec574638f9f8a8ca34f62,122.0,Косилка-плющилка KUHN 	FC 3125 F,KUHN,TL,Прицепное оборудование,TL-	FC 3125 F,0.0
755,2482,2020-12-21,2,stockin,,1999c3f0c9f2c252586ba3e1b46b2840,22.0,Пресс-подборщик John Deere L624,John Deere,TL,Прицепное оборудование,TL-L624,2.0
756,2479,2020-12-21,2,stockin,,be7c2cce90bc61cf8e0a74f2b8ed2caa,29.0,Косилки-плющилки John Deere 635,John Deere,TL,Прицепное оборудование,TL-635,2.0
757,355,2020-12-21,0,empty,0.0,,,,,,,,
758,356,2020-12-22,0,empty,0.0,,,,,,,,
759,2369,2020-12-22,-1,stockout,,9a3526c8dd911308a488294ae9f3e470,100.0,Борона KUHN TDH 8210-25,KUHN,TL,Прицепное оборудование,TL-TDH 8210-25,0.0
760,2488,2020-12-23,3,stockin,,7b3a6af3732340fed130428c911de7a7,16.0,Пресс-подборщик John Deere V451G,John Deere,TL,Прицепное оборудование,TL-V451G,3.0
761,357,2020-12-23,0,empty,0.0,,,,,,,,
762,2485,2020-12-23,4,stockin,,a92a31ded1dca0fe63b43c80182580a6,76.0,Почвообрабатывающая техника John Deere 200,John Deere,TL,Прицепное оборудование,TL-200,4.0
763,2355,2020-12-23,-1,stockout,,a2ec2c9a74c0f0118545600cce4a8872,101.0,Борона KUHN TDH 8210-28,KUHN,TL,Прицепное оборудование,TL-TDH 8210-28,0.0
764,2491,2020-12-24,3,stockin,,ea9643ba373b83cb1e472a2697fd6ba2,23.0,Пресс-подборщик John Deere L633,John Deere,TL,Прицепное оборудование,TL-L633,3.0
765,2363,2020-12-24,-2,stockout,,1f89bcfe53e3612f16669ea706fb8298,201.0,Трактор John Deere 8345RT [345hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8345RT [345hp],0.0
766,2493,2020-12-24,1,stockin,,915a8e8c4724cfe1458c142cf0402b04,90.0,Трактор JCB Fastrac 8330,JCB,TR,Тракторы,TR-Fastrac 8330,1.0
767,358,2020-12-24,0,empty,0.0,,,,,,,,
768,2261,2020-12-24,-1,stockout,,b04838a224adf918276df75ffab64fda,175.0,Трактор John Deere 6135B [135hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6135B [135hp],0.0
769,2359,2020-12-24,-3,stockout,,9072c9fb55c16bae2ea312d3d09f9bd3,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M,0.0
770,359,2020-12-25,0,empty,0.0,,,,,,,,
771,2373,2020-12-25,-1,stockout,,272974433779aee6a52db5f6d49a6263,171.0,Трактор John Deere 6105M [105hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6105M [105hp],0.0
772,2272,2020-12-25,-1,stockout,,9ab0608145d64cd70ace5c258224f9e3,231.0,Зерноуборочный комбайн John Deere W650 [320hp] (Combine walker; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-W650 [320hp],0.0
773,2495,2020-12-25,3,stockin,,f2d375c5a2e847fc806214f7cc0b7837,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830,3.0
774,2371,2020-12-26,-1,stockout,,b31110aaceb95dae0430b9adfa89309e,187.0,Трактор John Deere 8270R [270hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8270R [270hp],0.0
775,2375,2020-12-26,-1,stockout,,10cfa0aec2075310c66885f693426cd5,8.0,Самоходный опрыскиватель John Deere R4150i,John Deere,SPR,Опрыскиватели,SPR-R4150i,0.0
776,360,2020-12-26,0,empty,0.0,,,,,,,,
777,2500,2020-12-26,1,stockin,,3bdcd6242b98be9639c035914f786343,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp],1.0
778,2498,2020-12-26,1,stockin,,c35268a7c07414ba31bfdab6c0974e00,207.0,Трактор John Deere 9520RT [520hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9520RT [520hp],1.0
779,2502,2020-12-26,1,stockin,,5a13f1222b69cf5e69a94312ea57c9a0,91.0,погрузчик JCB JCB 155,JCB,LDR,Погрузчики,LDR-JCB 155,1.0
780,361,2020-12-27,0,empty,0.0,,,,,,,,
781,2504,2020-12-27,3,stockin,,e6e89db6a7fc26836bf143c08733c15c,12.0,Прицепные опрыскиватели John Deere M944,John Deere,SPR,Опрыскиватели,SPR-M944,3.0
782,362,2020-12-28,0,empty,0.0,,,,,,,,
783,2379,2020-12-29,-1,stockout,,36a6b897b15352b06d0b1447d546f249,101.0,Борона KUHN TDH 8210-28,KUHN,TL,Прицепное оборудование,TL-TDH 8210-28,0.0
784,363,2020-12-29,0,empty,0.0,,,,,,,,
785,2510,2020-12-30,2,stockin,,1942d6f7ccadeb309e5258a58a766055,108.0,Культиватор KUHN 	DMR 4855-13,KUHN,TL,Прицепное оборудование,TL-	DMR 4855-13,2.0
786,2506,2020-12-30,1,stockin,,77d7790813ec583a66a7e76d18f444f5,172.0,Трактор John Deere 6110B [110hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6110B [110hp],1.0
787,364,2020-12-30,0,empty,0.0,,,,,,,,
788,2508,2020-12-30,1,stockin,,4bf1420d90cf619df2fecc7b806a3113,55.0,Сеялки точного высева John Deere 1755,John Deere,TL,Прицепное оборудование,TL-1755,1.0
789,2389,2020-12-31,-1,stockout,,5f159a732eeb1fcb956aa81847f759c0,23.0,Пресс-подборщик John Deere L633,John Deere,TL,Прицепное оборудование,TL-L633,0.0
790,2385,2020-12-31,-1,stockout,,1f89bcfe53e3612f16669ea706fb8298,201.0,Трактор John Deere 8345RT [345hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8345RT [345hp],0.0
791,365,2020-12-31,0,empty,0.0,,,,,,,,
792,366,2021-01-01,0,empty,0.0,,,,,,,,
793,2514,2021-01-01,1,stockin,,d89c5a68a013d4370c5d35cdaf9ff6d1,120.0,Опрыскиватель KUHN 	OCEANIS 4500-5600,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 4500-5600,1.0
794,2512,2021-01-01,1,stockin,,6486a4655e7f0cd56fcfc1efd11783a1,113.0,Культиватор KUHN PERFORMER 6000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 6000,1.0
795,2516,2021-01-02,2,stockin,,20de4e759c16652ffb68758b2768ec76,55.0,Сеялки точного высева John Deere 1755,John Deere,TL,Прицепное оборудование,TL-1755,2.0
796,367,2021-01-02,0,empty,0.0,,,,,,,,
797,2519,2021-01-03,2,stockin,,6408a7901b34f18391c6b207f7823086,12.0,Прицепные опрыскиватели John Deere M944,John Deere,SPR,Опрыскиватели,SPR-M944,2.0
798,2522,2021-01-03,1,stockin,,080a9c3f43867f94a5fef7a2bbc00c7e,140.0,Пресс-подборщик KUHN VB 2290,KUHN,TL,Прицепное оборудование,TL-VB 2290,1.0
799,2377,2021-01-03,-1,stockout,,370d582f973deff6e67529fbb4e97ef7,89.0,Трактор JCB Fastrac 8290,JCB,TR,Тракторы,TR-Fastrac 8290,0.0
800,368,2021-01-03,0,empty,0.0,,,,,,,,
801,369,2021-01-04,0,empty,0.0,,,,,,,,
802,2381,2021-01-04,-1,stockout,,a83edccbc44a8cb669aea31c9591d837,116.0,Рыхлитель KUHN RPR 4830-930,KUHN,TL,Прицепное оборудование,TL-RPR 4830-930,2.0
803,2395,2021-01-04,-1,stockout,,298187804087722a119d4df839cc2cd2,145.0,Разбрасыватель KUHN 8124,KUHN,TL,Прицепное оборудование,TL-8124,1.0
804,2524,2021-01-04,1,stockin,,e82e54be003920e2e2cc8594045bb9b1,194.0,Трактор John Deere 8345R [345hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8345R [345hp],1.0
805,370,2021-01-05,0,empty,0.0,,,,,,,,
806,2526,2021-01-05,1,stockin,,3bdcd6242b98be9639c035914f786343,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp],1.0
807,2528,2021-01-05,3,stockin,,47f115941c8579f8a809453a551a23e2,108.0,Культиватор KUHN 	DMR 4855-13,KUHN,TL,Прицепное оборудование,TL-	DMR 4855-13,3.0
808,2398,2021-01-05,-1,stockout,,9c826173b4c9524a6ab006ebfb492aeb,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T,2.0
809,2533,2021-01-06,1,stockin,,cc2130284b2b163a3071ed6cabe4a760,159.0,Трактор John Deere 9470R [470hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9470R [470hp],1.0
810,371,2021-01-06,0,empty,0.0,,,,,,,,
811,2531,2021-01-06,1,stockin,,6313921acf1ea726da1e8b83e274ec5a,165.0,Трактор John Deere 9570R [570hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9570R [570hp],1.0
812,2387,2021-01-07,-2,stockout,,4b36644b6df066694e0d19cb21d1cfce,91.0,погрузчик JCB JCB 155,JCB,LDR,Погрузчики,LDR-JCB 155,0.0
813,372,2021-01-07,0,empty,0.0,,,,,,,,
814,2391,2021-01-07,-1,stockout,,c2bcd6560bb5c8de1794ce84783086c9,164.0,Трактор John Deere 9560T [560hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9560T [560hp],0.0
815,2402,2021-01-08,-1,stockout,,77d7790813ec583a66a7e76d18f444f5,172.0,Трактор John Deere 6110B [110hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6110B [110hp],0.0
816,2173,2021-01-08,-1,stockout,,d34efe88585b7e27401e60c7dfe31671,132.0,Пресс-подборщик KUHN 	FB 119,KUHN,TL,Прицепное оборудование,TL-	FB 119,0.0
817,373,2021-01-08,0,empty,0.0,,,,,,,,
818,374,2021-01-09,0,empty,0.0,,,,,,,,
819,2535,2021-01-10,1,stockin,,aa9271ec56623eec5a77ae187118d84a,86.0,Самоходная косилка John Deere W235,John Deere,TL,Прицепное оборудование,TL-W235,1.0
820,375,2021-01-10,0,empty,0.0,,,,,,,,
821,2393,2021-01-10,-1,stockout,,e2476ca7945a9f2a153d07ca061c6225,46.0,Пневматическая сеялка John Deere P500,John Deere,TL,Прицепное оборудование,TL-P500,0.0
822,2537,2021-01-11,1,stockin,,dcaa9e2dd5564ffcfdd9ac8d418261dc,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp],1.0
823,376,2021-01-11,0,empty,0.0,,,,,,,,
824,377,2021-01-12,0,empty,0.0,,,,,,,,
825,2422,2021-01-12,-2,stockout,,e661af06eb4e42d9e3f8ec7e7749c59b,7.0,Самоходный опрыскиватель John Deere R4140i,John Deere,SPR,Опрыскиватели,SPR-R4140i,2.0
826,2404,2021-01-13,-1,stockout,,53e7339320a765875cd8357c77b67497,138.0,Пресс-подборщик KUHN VB 2265,KUHN,TL,Прицепное оборудование,TL-VB 2265,0.0
827,2425,2021-01-13,-3,stockout,,80631561053433d4c4b436979dede182,71.0,Почвообрабатывающая техника John Deere 2730,John Deere,TL,Прицепное оборудование,TL-2730,0.0
828,378,2021-01-13,0,empty,0.0,,,,,,,,
829,2298,2021-01-14,-1,stockout,,700d5c7bf7396b51cc68ce7276db2ddb,23.0,Пресс-подборщик John Deere L633,John Deere,TL,Прицепное оборудование,TL-L633,0.0
830,2406,2021-01-14,-1,stockout,,aaf29806bff5a3ebb828d1f01547a515,43.0,Фронтальные навесные погрузчики John Deere 563,John Deere,TL,Прицепное оборудование,TL-563,0.0
831,379,2021-01-14,0,empty,0.0,,,,,,,,
832,380,2021-01-15,0,empty,0.0,,,,,,,,
833,2543,2021-01-15,2,stockin,,8fc929e929055f810b8f2f12ea5b74b6,166.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp],2.0
834,2541,2021-01-15,1,stockin,,61ec21c3d44250f9bc7d4ad85ce8d341,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL,1.0
835,2539,2021-01-15,1,stockin,,915a8e8c4724cfe1458c142cf0402b04,90.0,Трактор JCB Fastrac 8330,JCB,TR,Тракторы,TR-Fastrac 8330,1.0
836,2427,2021-01-15,-1,stockout,,cc2130284b2b163a3071ed6cabe4a760,159.0,Трактор John Deere 9470R [470hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9470R [470hp],0.0
837,2293,2021-01-15,-1,stockout,,a852f4463d02655b958d8e6a014bae1e,79.0,Разбрасыватель удобрений John Deere DN218,John Deere,TL,Прицепное оборудование,TL-DN218,0.0
838,381,2021-01-16,0,empty,0.0,,,,,,,,
839,2418,2021-01-16,-1,stockout,,a31eafe251ab31c0b95bd5352124da75,186.0,Трактор John Deere 8245R [245hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-8245R [245hp],0.0
840,2420,2021-01-16,-1,stockout,,cdb02f70273ec574638f9f8a8ca34f62,122.0,Косилка-плющилка KUHN 	FC 3125 F,KUHN,TL,Прицепное оборудование,TL-	FC 3125 F,0.0
841,2408,2021-01-16,-1,stockout,,63212c6752fe22cd80c59b6f67a801d1,157.0,Трактор John Deere 9430 [439hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9430 [439hp],2.0
842,2546,2021-01-17,2,stockin,,91eba768bb970f9116af8f6e462be2e1,223.0,Зерноуборочный комбайн John Deere S790 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S790 [551hp],2.0
843,2194,2021-01-17,-2,stockout,,606f16dbc631fb87100be05cac9c59d7,227.0,Зерноуборочный комбайн John Deere T660 [339hp] (Combine walker; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-T660 [339hp],0.0
844,2412,2021-01-17,-1,stockout,,272974433779aee6a52db5f6d49a6263,171.0,Трактор John Deere 6105M [105hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6105M [105hp],0.0
845,2414,2021-01-17,-1,stockout,,0df982cd91dae42a9b6535812b6916fe,135.0,Пресс-подборщик KUHN FB 3135,KUHN,TL,Прицепное оборудование,TL-FB 3135,0.0
846,382,2021-01-17,0,empty,0.0,,,,,,,,
847,2416,2021-01-17,-1,stockout,,20de4e759c16652ffb68758b2768ec76,55.0,Сеялки точного высева John Deere 1755,John Deere,TL,Прицепное оборудование,TL-1755,0.0
848,383,2021-01-18,0,empty,0.0,,,,,,,,
849,2549,2021-01-19,1,stockin,,782601e5d9052faa0c4315d12db18179,78.0,Почвообрабатывающая техника John Deere 2633VT,John Deere,TL,Прицепное оборудование,TL-2633VT,1.0
850,2551,2021-01-19,4,stockin,,6b18deb464095da889222f1bd8b57fa4,65.0,Почвообрабатывающая техника John Deere 2100,John Deere,TL,Прицепное оборудование,TL-2100,4.0
851,384,2021-01-19,0,empty,0.0,,,,,,,,
852,2554,2021-01-20,1,stockin,,c35268a7c07414ba31bfdab6c0974e00,207.0,Трактор John Deere 9520RT [520hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9520RT [520hp],1.0
853,385,2021-01-20,0,empty,0.0,,,,,,,,
854,386,2021-01-21,0,empty,0.0,,,,,,,,
855,2556,2021-01-21,4,stockin,,5ca8c3bca9da2278b6c6dfec1a2b3b3f,26.0,Пресс-подборщик John Deere S180,John Deere,TL,Прицепное оборудование,TL-S180,4.0
856,2306,2021-01-22,-1,stockout,,c2bcd6560bb5c8de1794ce84783086c9,164.0,Трактор John Deere 9560T [560hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9560T [560hp],0.0
857,387,2021-01-22,0,empty,0.0,,,,,,,,
858,2301,2021-01-23,-2,stockout,,6300ed331c86307ce5bf2a264011f8c5,186.0,Трактор John Deere 8245R [245hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-8245R [245hp],0.0
859,2560,2021-01-23,1,stockin,,dd09ec20bf3c7701039257ebb93b9b30,62.0,Сеялки точного высева John Deere DB74 (междурядье 70),John Deere,TL,Прицепное оборудование,TL-DB74 (междурядье 70),1.0
860,388,2021-01-23,0,empty,0.0,,,,,,,,
861,2562,2021-01-23,1,stockin,,a77f62846739a458ee445b771a7394a5,69.0,Почвообрабатывающая техника John Deere 2635,John Deere,TL,Прицепное оборудование,TL-2635,1.0
862,389,2021-01-24,0,empty,0.0,,,,,,,,
863,2429,2021-01-24,-2,stockout,,34d03a401044727c40695bdf25f00773,204.0,Трактор John Deere 9460RT [460hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9460RT [460hp],1.0
864,2564,2021-01-25,1,stockin,,f2d375c5a2e847fc806214f7cc0b7837,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830,1.0
865,390,2021-01-25,0,empty,0.0,,,,,,,,
866,2434,2021-01-26,-1,stockout,,5f159a732eeb1fcb956aa81847f759c0,23.0,Пресс-подборщик John Deere L633,John Deere,TL,Прицепное оборудование,TL-L633,0.0
867,391,2021-01-26,0,empty,0.0,,,,,,,,
868,392,2021-01-27,0,empty,0.0,,,,,,,,
869,2436,2021-01-27,-1,stockout,,a5bd447c0e76c19bba74ee559c617fa1,16.0,Пресс-подборщик John Deere V451G,John Deere,TL,Прицепное оборудование,TL-V451G,0.0
870,2203,2021-01-28,-1,stockout,,832ed921e48705246686c545b723b94f,75.0,Почвообрабатывающая техника John Deere 2330,John Deere,TL,Прицепное оборудование,TL-2330,1.0
871,2313,2021-01-28,-2,stockout,,8ac5da025dd8ce7c0e17e9d17ebdd8c2,103.0,Борона KUHN TDH 8210-34,KUHN,TL,Прицепное оборудование,TL-TDH 8210-34,1.0
872,2432,2021-01-28,-1,stockout,,4210e784d12b467e42c24a7b99538e0b,157.0,Трактор John Deere 9430 [439hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9430 [439hp],0.0
873,2446,2021-01-28,-2,stockout,,370d582f973deff6e67529fbb4e97ef7,89.0,Трактор JCB Fastrac 8290,JCB,TR,Тракторы,TR-Fastrac 8290,1.0
874,393,2021-01-28,0,empty,0.0,,,,,,,,
875,2444,2021-01-29,-1,stockout,,4bf1420d90cf619df2fecc7b806a3113,55.0,Сеялки точного высева John Deere 1755,John Deere,TL,Прицепное оборудование,TL-1755,0.0
